Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,Significant
667,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,87.79156146701379,0.029970029970029972,87.80119577190246,2.634399909334867,1
668,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,88.59671505222447,0.16283716283716285,88.58141878544778,2.178758247398221,0
669,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,87.4434488118232,0.025974025974025976,87.46838050119042,2.340934224269695,1
670,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,88.33747406220984,0.0999000999000999,88.32558452817207,2.2342439023061047,0
671,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,87.14864780927392,0.014985014985014986,87.19074255446908,2.4963346556447235,1
672,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,87.79194880155316,0.03496503496503497,87.77334008808484,2.5743121108754394,1
673,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,88.08237181910852,0.07692307692307693,88.08860634996405,2.3418188558354274,0
674,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,88.70044429877855,0.16083916083916083,88.69145036380432,2.247682116510802,0
675,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
676,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,89.43034158828905,0.33166833166833165,89.41283723826393,2.1462333547480057,0
677,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,87.54359783592983,0.03596403596403597,87.5413567589357,2.3747593631962047,1
678,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,87.79156146701379,0.053946053946053944,87.80119577190246,2.634399909334867,0
679,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,88.59671505222447,0.18281718281718282,88.58141878544778,2.178758247398221,0
680,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,87.4434488118232,0.04195804195804196,87.46838050119042,2.340934224269695,1
681,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,88.33747406220984,0.13286713286713286,88.32558452817207,2.2342439023061047,0
682,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,87.14864780927392,0.026973026973026972,87.19074255446908,2.4963346556447235,1
683,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,87.79194880155316,0.06693306693306693,87.77334008808484,2.5743121108754394,0
684,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,88.08237181910852,0.1068931068931069,88.08860634996405,2.3418188558354274,0
685,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,88.70044429877855,0.18681318681318682,88.69145036380432,2.247682116510802,0
686,Baseline: results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,89.24262791038683,,89.20949251887825,2.277128115462496,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
687,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,87.54359783592983,0.022977022977022976,87.5413567589357,2.3747593631962047,1
688,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,87.79156146701379,0.055944055944055944,87.80119577190246,2.634399909334867,0
689,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,88.59671505222447,0.14385614385614387,88.58141878544778,2.178758247398221,0
690,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,87.4434488118232,0.02197802197802198,87.46838050119042,2.340934224269695,1
691,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,88.33747406220984,0.11188811188811189,88.32558452817207,2.2342439023061047,0
692,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,87.14864780927392,0.025974025974025976,87.19074255446908,2.4963346556447235,1
693,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,87.79194880155316,0.07392607392607392,87.77334008808484,2.5743121108754394,0
694,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,88.08237181910852,0.07792207792207792,88.08860634996405,2.3418188558354274,0
695,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,88.70044429877855,0.15584415584415584,88.69145036380432,2.247682116510802,0
696,Baseline: results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,89.43034158828905,,89.41283723826393,2.1462333547480057,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
697,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,87.79156146701379,0.2967032967032967,87.80119577190246,2.634399909334867,0
698,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,88.59671505222447,0.1068931068931069,88.58141878544778,2.178758247398221,0
699,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,87.4434488118232,0.3676323676323676,87.46838050119042,2.340934224269695,0
700,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,88.33747406220984,0.13986013986013987,88.32558452817207,2.2342439023061047,0
701,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,87.14864780927392,0.26873126873126874,87.19074255446908,2.4963346556447235,0
702,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,87.79194880155316,0.3076923076923077,87.77334008808484,2.5743121108754394,0
703,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,88.08237181910852,0.18281718281718282,88.08860634996405,2.3418188558354274,0
704,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,88.70044429877855,0.060939060939060936,88.69145036380432,2.247682116510802,0
705,Baseline: results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,87.54359783592983,,87.5413567589357,2.3747593631962047,84.53254284904402,0.016983016983016984,84.49422105402822,2.884057142554674,1
706,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,88.59671505222447,0.15184815184815184,88.58141878544778,2.178758247398221,0
707,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,87.4434488118232,0.2677322677322677,87.46838050119042,2.340934224269695,0
708,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,88.33747406220984,0.19480519480519481,88.32558452817207,2.2342439023061047,0
709,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,87.14864780927392,0.2037962037962038,87.19074255446908,2.4963346556447235,0
710,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,87.79194880155316,0.4245754245754246,87.77334008808484,2.5743121108754394,0
711,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,88.08237181910852,0.2777222777222777,88.08860634996405,2.3418188558354274,0
712,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,88.70044429877855,0.1038961038961039,88.69145036380432,2.247682116510802,0
713,Baseline: results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,87.79156146701379,,87.80119577190246,2.634399909334867,84.53254284904402,0.005994005994005994,84.49422105402822,2.884057142554674,1
714,Baseline: results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.59671505222447,,88.58141878544778,2.178758247398221,87.4434488118232,0.0919080919080919,87.46838050119042,2.340934224269695,0
715,Baseline: results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.59671505222447,,88.58141878544778,2.178758247398221,88.33747406220984,0.2827172827172827,88.32558452817207,2.2342439023061047,0
